jcf7180000031736	CR382136.2	75.72	1244	195	94	120872	122063	1062129	1063317	2e-146	525
jcf7180000031763	CR382135.2	75.62	1136	206	63	78483	79582	1203473	1202373	3e-138	497
jcf7180000031711	CR382135.2	75.45	5160	911	323	311340	316317	179051	184036	0.0	2182
jcf7180000031786	CR382135.2	74.94	4857	870	316	46364	51042	183792	179105	0.0	1906
jcf7180000031811	CR382138.2	74.82	1569	283	103	112057	113575	1799646	1801152	6e-171	606
jcf7180000031664	CR382139.2	74.75	1933	351	125	1652	3517	1853162	1855024	0.0	739
jcf7180000031716	CR382135.2	74.74	1243	208	95	67836	69025	1244672	1243483	1e-126	459
jcf7180000031620	CR382135.2	74.73	2920	513	199	180372	183177	832842	835650	0.0	1096
jcf7180000030823	CR382133.2	74.65	2047	377	136	1853	3825	786516	788494	0.0	774
jcf7180000031794	CR382133.2	74.41	3825	697	264	175104	178784	1143927	1140241	0.0	1380
jcf7180000031167	CR382136.2	74.21	1640	307	113	148	1729	841998	843579	1e-164	579
jcf7180000031736	CR382135.2	74.16	1335	233	97	103171	104456	952554	953825	4e-124	451
jcf7180000031765	CR382136.2	74.10	1853	344	132	12458	14242	843782	841998	3e-180	638
jcf7180000031714	CR382137.2	73.91	1633	305	112	22473	24040	956525	958101	2e-152	544
jcf7180000031701	CR382138.2	73.90	2061	362	156	80058	82030	357128	355156	0.0	664
jcf7180000031736	CR382134.2	73.42	1629	317	110	276720	278290	281878	280308	1e-139	503
jcf7180000031712	CR382137.2	72.99	1925	362	150	81452	83297	341741	343586	9e-148	529
jcf7180000031736	CR382136.2	72.61	1621	295	141	120866	122410	440717	439170	2e-107	396
jcf7180000031812	CR382139.2	72.52	1685	320	130	94167	95780	1682780	1684392	4e-113	414
jcf7180000031710	CR382134.2	72.40	2138	381	192	142303	144328	650730	652770	7e-135	486
jcf7180000031736	CR382133.2	72.21	1119	201	100	120923	121989	110781	109721	2e-61	243
jcf7180000031633	CR382136.2	71.39	1608	304	140	18814	20349	458468	456945	2e-72	278
jcf7180000031790	CR382133.2	71.26	1183	224	108	70615	71739	938924	937800	5e-47	195
