jcf7180000016951	CR382137.2	90.07	1319	95	24	5	1311	1896031	1897325	0.0	1677.0
jcf7180000016955	CR382134.2	90.07	1228	98	24	1911	3125	40	1256	0.0	1570.0
jcf7180000016955	CR382135.2	89.93	1350	113	19	1792	3125	12199	13541	0.0	1718.0
jcf7180000017065	CR382135.2	89.92	1924	160	29	175549	177453	1511524	1513432	0.0	2447.0
jcf7180000016749	CR382138.2	89.87	3020	209	66	556	3542	27835	30790	0.0	3792.0
jcf7180000016842	CR382139.2	89.81	2345	195	36	218559	220876	1039580	1037253	0.0	2966.0
jcf7180000016965	CR382138.2	89.74	2007	146	53	18960	20932	824623	822643	0.0	2510.0
jcf7180000016986	CR382137.2	89.57	2166	188	28	1440	3584	1533268	1531120	0.0	2713.0
jcf7180000016991	CR382138.2	89.57	1333	120	17	111877	113196	2175512	2176838	0.0	1674.0
jcf7180000016749	CR382138.2	89.56	2135	170	51	556	2663	2293644	2291536	0.0	2658.0
jcf7180000017088	CR382137.2	89.54	1491	129	20	9298	10770	2005441	2003960	0.0	1864.0
jcf7180000016708	CR382135.2	89.54	1281	79	47	9095	10340	1369020	1370280	0.0	1572.0
jcf7180000016738	CR382138.2	89.47	1168	70	48	98785	99923	1290952	1289809	0.0	1426.0
jcf7180000016718	CR382135.2	89.42	2562	210	48	13218	15741	1182319	1184857	0.0	3173.0
jcf7180000016938	CR382134.2	89.4	1792	130	55	63140	64901	1202391	1200630	0.0	2202.0
jcf7180000017088	CR382134.2	89.36	1616	139	22	9298	10888	377	1984	0.0	2001.0
jcf7180000016955	CR382136.2	89.34	1351	113	22	1792	3123	1604373	1603035	0.0	1668.0
jcf7180000017000	CR382135.2	89.32	3953	378	37	3558	7491	832113	836040	0.0	4922.0
jcf7180000016724	CR382136.2	89.32	2257	142	75	76421	78624	1004372	1002162	0.0	2741.0
jcf7180000017064	CR382139.2	89.3	2121	194	29	243629	245728	244885	242777	0.0	2628.0
jcf7180000016730	CR382139.2	89.31	1048	86	24	38005	39034	609655	608616	0.0	1291.0
jcf7180000016971	CR382138.2	89.28	2733	203	68	814	3509	30514	27835	0.0	3341.0
jcf7180000016971	CR382138.2	89.27	2135	173	54	1405	3509	2291536	2293644	0.0	2623.0
jcf7180000016750	CR382134.2	89.16	1781	146	43	1	1764	1324314	1326064	0.0	2176.0
jcf7180000017090	CR382136.2	89.16	1780	157	27	10130	11895	502186	500429	0.0	2185.0
jcf7180000017088	CR382136.2	89.1	1614	147	19	9298	10888	1603912	1602305	0.0	1978.0
jcf7180000017015	CR382134.2	89.11	1359	118	23	131191	132532	214020	212675	0.0	1663.0
jcf7180000016979	CR382133.2	89.05	2165	198	35	385021	387166	816650	814506	0.0	2649.0
jcf7180000016955	CR382137.2	89.05	1352	119	23	1792	3125	2005902	2004562	0.0	1650.0
jcf7180000016738	CR382138.2	89.03	1686	159	23	244254	245922	1142889	1141213	0.0	2065.0
jcf7180000017064	CR382139.2	88.98	2995	287	36	3137	6114	483389	480421	0.0	3663.0
jcf7180000016749	CR382134.2	88.97	3191	241	73	384	3542	1340957	1337846	0.0	3840.0
jcf7180000016749	CR382136.2	88.95	2307	204	49	556	2837	1599551	1597271	0.0	2800.0
jcf7180000016803	CR382137.2	88.89	1107	109	9	901	1996	1616414	1615311	0.0	1351.0
jcf7180000016716	CR382137.2	88.88	2276	202	42	40181	42430	654440	656690	0.0	2754.0
jcf7180000016738	CR382138.2	88.81	1805	166	33	476368	478154	912905	911119	0.0	2182.0
jcf7180000016776	CR382136.2	88.75	1325	125	23	9770	11081	1186677	1185364	0.0	1600.0
jcf7180000016749	CR382138.2	88.74	1900	163	45	527	2401	18520	20393	0.0	2276.0
jcf7180000017085	CR382139.2	88.73	1873	172	32	61748	63606	1861894	1863741	0.0	2254.0
jcf7180000016939	CR382137.2	88.66	2257	204	46	25497	27720	1072198	1074435	0.0	2702.0
jcf7180000016726	CR382138.2	88.65	5241	445	125	104299	109454	550341	555516	0.0	6244.0
jcf7180000016991	CR382138.2	88.6	1544	125	48	148907	150429	2211171	2212684	0.0	1829.0
jcf7180000016971	CR382134.2	88.58	2898	237	65	814	3681	1338124	1340957	0.0	3432.0
jcf7180000016927	CR382138.2	88.56	1949	179	42	6160	8086	157743	159669	0.0	2324.0
jcf7180000016955	CR382136.2	88.55	1354	122	26	1792	3125	55659	56999	0.0	1611.0
jcf7180000016971	CR382138.2	88.53	1900	167	45	1664	3538	20393	18520	0.0	2254.0
jcf7180000016979	CR382133.2	88.49	6897	602	175	476656	483458	725369	718571	0.0	8161.0
jcf7180000016955	CR382139.2	88.48	1337	122	29	1806	3125	2049739	2048418	0.0	1587.0
jcf7180000017042	CR382137.2	88.47	1110	113	14	115864	116965	1777859	1776757	0.0	1327.0
jcf7180000016971	CR382136.2	88.43	2308	208	56	1234	3509	1597271	1599551	0.0	2728.0
jcf7180000016991	CR382138.2	88.41	2709	269	41	108861	111543	2172458	2175147	0.0	3221.0
jcf7180000016729	CR382139.2	88.41	2114	198	33	49746	51840	1947094	1945009	0.0	2503.0
jcf7180000016928	CR382136.2	88.39	2748	232	66	113168	115856	1252307	1255026	0.0	3227.0
jcf7180000016979	CR382133.2	88.39	1214	115	19	186836	188033	1028273	1027070	0.0	1437.0
jcf7180000016738	CR382138.2	88.34	6160	556	138	129843	135915	1259004	1252920	0.0	7249.0
jcf7180000016749	CR382135.2	88.33	2339	212	54	527	2837	6556	8861	0.0	2750.0
jcf7180000016931	CR382137.2	88.26	5211	494	103	100351	105484	1159693	1154524	0.0	6124.0
jcf7180000017088	CR382136.2	88.26	1618	151	31	9298	10887	56120	57726	0.0	1899.0
jcf7180000016990	CR382135.2	88.2	2025	203	36	59924	61930	471937	469931	0.0	2383.0
jcf7180000016729	CR382139.2	88.19	2354	217	53	10825	13142	1986311	1983983	0.0	2750.0
jcf7180000016955	CR382138.2	88.17	1352	131	25	1792	3125	2291236	2289896	0.0	1583.0
jcf7180000017099	CR382138.2	88.15	3942	415	49	101059	104973	1802806	1798890	0.0	4645.0
jcf7180000016928	CR382136.2	88.14	1509	156	22	15847	17344	1152198	1153694	0.0	1773.0
jcf7180000016778	CR382137.2	88.13	6664	664	108	23737	30339	593018	586421	0.0	7806.0
jcf7180000016750	CR382138.2	88.05	1649	150	45	1	1624	2292018	2293644	0.0	1910.0
jcf7180000017074	CR382137.2	88.04	3821	347	91	87589	91357	309203	312965	0.0	4423.0
jcf7180000016941	CR382135.2	88.03	3518	367	49	32985	36470	891895	895390	0.0	4115.0
jcf7180000016750	CR382138.2	87.97	1646	155	42	2	1624	29460	27835	0.0	1903.0
jcf7180000016945	CR382139.2	87.94	1435	127	41	40088	41496	1581903	1580489	0.0	1650.0
jcf7180000016939	CR382137.2	87.91	2382	197	66	78077	80416	1123268	1125600	0.0	2719.0
jcf7180000016990	CR382135.2	87.86	3708	407	43	39657	43343	492421	488736	0.0	4314.0
jcf7180000017088	CR382139.2	87.86	1623	150	34	9297	10887	2049298	2047691	0.0	1862.0
jcf7180000016738	CR382138.2	87.8	2697	271	48	364867	367523	1021617	1018939	0.0	3105.0
jcf7180000016820	CR382135.2	87.82	1404	134	36	3060	4444	6603	7988	0.0	1611.0
jcf7180000016722	CR382135.2	87.82	1404	134	36	1	1385	7988	6603	0.0	1611.0
jcf7180000016971	CR382135.2	87.78	2341	215	63	1234	3538	8861	6556	0.0	2673.0
jcf7180000017064	CR382139.2	87.78	1890	184	42	160564	162436	327063	325204	0.0	2167.0
jcf7180000017058	CR382136.2	87.78	1105	105	29	704	1789	369131	370224	0.0	1266.0
jcf7180000016727	CR382136.2	87.7	7457	780	112	18960	26362	461574	454201	0.0	8564.0
jcf7180000017088	CR382138.2	87.77	1619	160	26	9298	10888	2290775	2289167	0.0	1858.0
jcf7180000016979	CR382133.2	87.76	9732	1007	157	317667	327293	889739	880087	0.0	11200.0
jcf7180000016735	CR382137.2	87.73	1402	133	31	7481	8861	1473619	1472236	0.0	1600.0
jcf7180000016842	CR382139.2	87.72	3397	336	75	88503	91860	1170374	1167020	0.0	3888.0
jcf7180000016938	CR382134.2	87.7	1089	96	33	142929	143996	1128501	1127430	0.0	1234.0
jcf7180000017072	CR382136.2	87.68	1997	201	32	3647	5626	625053	623085	0.0	2283.0
jcf7180000016714	CR382134.2	87.66	1110	106	27	9	1107	1075213	1076302	0.0	1262.0
jcf7180000016926	CR382134.2	87.64	3318	295	81	35395	38640	956821	953547	0.0	3749.0
jcf7180000017068	CR382133.2	87.63	3404	366	45	98971	102349	239935	243308	0.0	3903.0
jcf7180000016750	CR382138.2	87.6	1677	157	45	2	1653	20170	18520	0.0	1897.0
jcf7180000016842	CR382139.2	87.61	3752	400	58	163213	166930	1095108	1091388	0.0	4292.0
jcf7180000016963	CR382136.2	87.6	1161	106	34	13247	14390	1601720	1600581	0.0	1312.0
jcf7180000016993	CR382135.2	87.58	2222	189	77	13483	15662	947941	950117	0.0	2494.0
jcf7180000017053	CR382135.2	87.54	4182	462	51	128253	132397	1035402	1031243	0.0	4782.0
jcf7180000016842	CR382139.2	87.53	5420	498	146	212935	218260	1045203	1039868	0.0	6100.0
jcf7180000016963	CR382138.2	87.51	1161	111	30	13247	14392	2296021	2294880	0.0	1310.0
jcf7180000017060	CR382138.2	87.49	4899	483	110	203714	208529	1577847	1572996	0.0	5531.0
jcf7180000016738	CR382138.2	87.48	5415	567	92	23765	29120	1366541	1361179	0.0	6141.0
jcf7180000016894	CR382139.2	87.48	1046	99	25	24632	25655	915855	914820	0.0	1177.0
jcf7180000016990	CR382135.2	87.44	1361	147	23	170465	171812	356122	354773	0.0	1544.0
jcf7180000016729	CR382139.2	87.4	1794	165	45	47860	49605	1949001	1947221	0.0	2004.0
jcf7180000017003	CR382136.2	87.39	3481	316	108	12053	15472	199339	195921	0.0	3882.0
jcf7180000016749	CR382133.2	87.39	2212	203	62	415	2595	17301	19467	0.0	2470.0
jcf7180000016730	CR382139.2	87.37	8545	870	178	7818	16243	642591	634137	0.0	9609.0
jcf7180000016997	CR382136.2	87.37	1053	114	16	2139	3180	1471537	1472581	0.0	1190.0
jcf7180000016990	CR382135.2	87.36	1464	128	49	231286	232712	295068	293625	0.0	1626.0
jcf7180000016753	CR382139.2	87.35	2434	245	58	72992	75393	499562	497160	0.0	2730.0
jcf7180000016714	CR382134.2	87.35	1502	147	41	9388	10864	1084738	1086221	0.0	1681.0
jcf7180000016971	CR382133.2	87.34	2211	203	63	1471	3650	19465	17301	0.0	2460.0
jcf7180000016979	CR382133.2	87.34	1959	215	30	115188	117128	1109866	1107923	0.0	2213.0
jcf7180000016964	CR382136.2	87.33	2084	219	38	40096	42159	127171	125113	0.0	2344.0
jcf7180000016926	CR382134.2	87.33	1926	192	48	130366	132263	864783	862882	0.0	2158.0
jcf7180000016939	CR382137.2	87.33	1823	187	35	28066	29865	1074804	1076605	0.0	2047.0
jcf7180000016926	CR382134.2	87.31	4320	463	74	125875	130152	869282	865006	0.0	4863.0
jcf7180000017090	CR382136.2	87.25	6485	660	140	3267	9679	509105	502716	0.0	7239.0
jcf7180000016842	CR382139.2	87.2	4985	540	88	76582	81511	1182371	1177430	0.0	5581.0
jcf7180000016970	CR382136.2	87.24	4207	437	80	1235	5391	1272971	1277127	0.0	4702.0
jcf7180000016724	CR382136.2	87.24	1787	178	42	19578	21337	1060101	1058338	0.0	1991.0
jcf7180000016938	CR382134.2	87.2	3735	415	54	76555	80261	1188963	1185264	0.0	4191.0
jcf7180000016724	CR382136.2	87.22	1307	136	27	122363	123654	947781	946491	0.0	1459.0
jcf7180000017074	CR382137.2	87.2	1383	149	19	82254	83629	303883	305244	0.0	1548.0
jcf7180000016970	CR382136.2	87.21	3487	356	67	5586	9008	1277313	1280773	0.0	3886.0
jcf7180000017034	CR382133.2	87.2	1258	142	16	18589	19838	111731	112977	0.0	1413.0
jcf7180000016750	CR382134.2	87.17	1816	172	48	1	1796	1339183	1340957	0.0	2006.0
jcf7180000017061	CR382137.2	87.14	5031	539	94	57850	62819	885102	880119	0.0	5607.0
jcf7180000016833	CR382138.2	87.13	1733	199	24	25	1745	844706	842986	0.0	1943.0
jcf7180000016750	CR382136.2	87.08	1648	165	46	1	1624	1597928	1599551	0.0	1820.0
jcf7180000016729	CR382139.2	87.07	1315	121	40	13232	14519	1983875	1982583	0.0	1441.0
jcf7180000016820	CR382134.2	87.05	1552	150	41	2921	4444	1326064	1324536	0.0	1705.0
jcf7180000016722	CR382134.2	87.05	1552	150	41	1	1524	1324536	1326064	0.0	1705.0
jcf7180000016738	CR382138.2	87.03	11997	1391	157	65133	77040	1325044	1313124	0.0	13380.0
jcf7180000017027	CR382133.2	86.99	5273	547	117	17075	22271	320030	314821	0.0	5808.0
jcf7180000016985	CR382134.2	86.9	9188	1046	145	55071	64178	474245	465136	0.0	10150.0
jcf7180000016832	CR382138.2	86.99	1760	200	27	3	1749	844746	843003	0.0	1954.0
jcf7180000017088	CR382135.2	86.99	1637	160	38	9297	10889	12658	14285	0.0	1794.0
jcf7180000016938	CR382134.2	86.98	1682	153	55	149172	150823	1122050	1120405	0.0	1832.0
jcf7180000016960	CR382137.2	86.98	1659	140	59	3406	5034	1274723	1276335	0.0	1797.0
jcf7180000017060	CR382138.2	86.97	2664	265	69	147574	150192	1635784	1633158	0.0	2922.0
jcf7180000017051	CR382137.2	86.96	2891	318	49	25272	28130	758912	761775	0.0	3195.0
jcf7180000017074	CR382137.2	86.95	3517	333	111	83799	87254	305419	308870	0.0	3836.0
jcf7180000016718	CR382135.2	86.94	2917	306	58	73419	76299	1248709	1251586	0.0	3206.0
jcf7180000016738	CR382138.2	86.9	1229	104	44	379074	380278	1008743	1007548	0.0	1325.0
jcf7180000017042	CR382137.2	86.85	1620	166	38	42157	43756	1853133	1851541	0.0	1768.0
jcf7180000016738	CR382138.2	86.84	2576	289	44	191564	194107	1195581	1193024	0.0	2833.0
jcf7180000016979	CR382133.2	86.84	1763	182	43	52436	54180	1172702	1170972	0.0	1925.0
jcf7180000017015	CR382134.2	86.83	8416	888	166	132937	141220	212288	203961	0.0	9201.0
jcf7180000016926	CR382134.2	86.83	14147	1553	247	197435	211404	795434	781421	0.0	15520.0
jcf7180000016814	CR382139.2	86.8	3075	357	47	29259	32307	669520	666469	0.0	3384.0
jcf7180000017040	CR382134.2	86.81	1433	130	53	4749	6158	1333689	1332293	0.0	1544.0
jcf7180000016996	CR382136.2	86.79	3892	428	77	117955	121804	329701	333548	0.0	4261.0
jcf7180000016814	CR382139.2	86.77	1406	149	36	14875	16264	683849	682465	0.0	1531.0
jcf7180000016753	CR382139.2	86.77	1202	137	21	71536	72728	501018	499830	0.0	1319.0
jcf7180000017064	CR382139.2	86.73	2042	185	72	162737	164727	324914	322908	0.0	2191.0
jcf7180000016991	CR382138.2	86.73	1854	212	29	150964	152795	2212918	2214759	0.0	2030.0
jcf7180000017064	CR382139.2	86.71	5396	622	78	145683	151020	341940	336582	0.0	5904.0
jcf7180000016944	CR382135.2	86.71	3928	444	73	82183	86073	732247	736133	0.0	4290.0
jcf7180000016930	CR382136.2	86.71	2544	242	82	124487	126973	773664	776168	0.0	2737.0
jcf7180000016724	CR382136.2	86.69	1811	220	19	123986	125785	946169	944369	0.0	1989.0
jcf7180000016750	CR382134.2	86.68	1749	158	56	2703	4404	1331884	1333604	0.0	1869.0
jcf7180000016925	CR382138.2	86.68	11495	1313	198	2878	14266	1960143	1948761	0.0	12550.0
jcf7180000016935	CR382136.2	86.67	9232	945	238	50411	59520	1121219	1130286	0.0	9965.0
jcf7180000016965	CR382138.2	86.67	4848	563	68	62278	67071	781422	776604	0.0	5297.0
jcf7180000016974	CR382138.2	86.67	1403	160	25	15511	16900	49165	47777	0.0	1530.0
jcf7180000016948	CR382139.2	86.64	3197	311	100	34104	37234	802666	799520	0.0	3432.0
jcf7180000016774	CR382135.2	86.64	2335	230	65	37399	39679	133286	130980	0.0	2508.0
jcf7180000017055	CR382138.2	86.64	1969	172	68	58989	60917	96788	94871	0.0	2095.0
jcf7180000016992	CR382134.2	86.64	12534	1403	235	65763	78153	657325	644920	0.0	13620.0
jcf7180000016737	CR382137.2	86.63	7085	842	92	40607	47635	137204	144239	0.0	7740.0
jcf7180000017068	CR382133.2	86.63	3328	366	63	40700	43991	160109	163393	0.0	3607.0
jcf7180000016937	CR382139.2	86.62	6332	702	129	78361	84600	1437931	1444209	0.0	6866.0
jcf7180000016979	CR382133.2	86.62	2467	301	24	412685	415135	788830	786377	0.0	2700.0
jcf7180000016998	CR382137.2	86.61	2061	245	29	22462	24506	697842	699887	0.0	2248.0
jcf7180000016930	CR382136.2	86.59	7861	792	224	201663	209387	852898	860632	0.0	8436.0
jcf7180000016928	CR382136.2	86.59	6524	711	145	76	6521	1142271	1148708	0.0	7049.0
jcf7180000016738	CR382138.2	86.59	3385	366	71	529661	532993	861490	858142	0.0	3655.0
jcf7180000016990	CR382135.2	86.59	2081	235	39	180726	182785	345780	343723	0.0	2257.0
jcf7180000016991	CR382138.2	86.58	2235	240	55	101492	103693	2164711	2166918	0.0	2410.0
jcf7180000016927	CR382138.2	86.57	1221	119	37	24098	25300	175831	177024	0.0	1304.0
jcf7180000016996	CR382136.2	86.55	6743	783	111	132355	139024	343915	350606	0.0	7313.0
jcf7180000016958	CR382138.2	86.55	1807	192	41	5070	6846	348119	349904	0.0	1943.0
jcf7180000016952	CR382138.2	86.55	1071	129	14	1	1062	759786	758722	0.0	1166.0
jcf7180000017068	CR382133.2	86.54	4807	545	87	11831	16581	131207	135967	0.0	5199.0
jcf7180000016856	CR382135.2	86.53	9164	1014	203	35910	44964	187255	178203	0.0	9884.0
jcf7180000016930	CR382136.2	86.51	14777	1649	302	71204	85784	713162	727789	0.0	15920.0
jcf7180000016993	CR382135.2	86.51	10874	1176	245	270	10985	934537	945277	0.0	11680.0
jcf7180000016941	CR382135.2	86.48	1509	141	51	3919	5394	865228	866706	0.0	1598.0
jcf7180000017085	CR382139.2	86.46	7835	876	158	9664	17385	1809607	1817369	0.0	8419.0
jcf7180000016992	CR382134.2	86.46	4594	456	131	124709	129230	598276	593777	0.0	4885.0
jcf7180000017047	CR382138.2	86.46	1204	141	22	14614	15806	2243122	2241930	0.0	1301.0
jcf7180000016812	CR382136.2	86.46	1137	98	33	13	1110	372801	371682	0.0	1195.0
jcf7180000017049	CR382138.2	86.45	3136	379	41	9146	12256	1878640	1881754	0.0	3395.0
jcf7180000016990	CR382135.2	86.43	3802	438	65	55680	59440	476318	472554	0.0	4091.0
jcf7180000017015	CR382134.2	86.43	2512	304	34	70234	72722	275463	272966	0.0	2715.0
jcf7180000016853	CR382134.2	86.43	1105	144	6	4	1105	1031486	1030385	0.0	1205.0
jcf7180000016935	CR382136.2	86.42	2983	333	61	61884	64832	1132699	1135643	0.0	3199.0
jcf7180000017074	CR382135.2	86.4	1993	229	38	195681	197650	1379412	1377439	0.0	2141.0
jcf7180000016767	CR382136.2	86.39	1220	136	24	16807	18006	68461	67252	0.0	1306.0
jcf7180000017060	CR382138.2	86.38	6437	744	119	166463	172820	1616824	1610442	0.0	6905.0
jcf7180000016704	CR382135.2	86.37	2318	280	27	10852	13158	110783	108491	0.0	2497.0
jcf7180000016970	CR382136.2	86.36	3959	449	79	105193	109097	1377887	1381808	0.0	4235.0
jcf7180000017060	CR382138.2	86.36	2184	245	47	76001	78156	1704288	1702130	0.0	2333.0
jcf7180000017074	CR382137.2	86.35	4270	480	89	68209	72427	289523	293740	0.0	4560.0
jcf7180000016925	CR382138.2	86.33	14633	1717	262	4354	18840	1958672	1944177	0.0	15680.0
jcf7180000017040	CR382136.2	86.3	2656	236	98	1473	4066	1597031	1594442	0.0	2771.0
jcf7180000016925	CR382138.2	86.32	2581	312	33	62338	64899	1900351	1897793	0.0	2772.0
jcf7180000016750	CR382135.2	86.3	1679	180	46	1	1653	8210	6556	0.0	1781.0
jcf7180000016948	CR382139.2	86.28	2829	340	48	8615	11418	828226	825421	0.0	3031.0
jcf7180000016979	CR382133.2	86.28	2019	222	45	295347	297332	916746	914750	0.0	2143.0
jcf7180000016947	CR382136.2	86.28	1611	201	20	9240	10840	1557438	1555838	0.0	1733.0
jcf7180000016820	CR382138.2	86.28	1407	155	37	3059	4444	2293629	2292240	0.0	1495.0
jcf7180000016722	CR382138.2	86.28	1407	155	37	1	1386	2292240	2293629	0.0	1495.0
jcf7180000016738	CR382138.2	86.27	3606	400	84	171805	175351	1215498	1211929	0.0	3829.0
jcf7180000017064	CR382139.2	86.27	2884	325	63	164857	167696	322823	319967	0.0	3066.0
jcf7180000017064	CR382139.2	86.26	2184	267	33	357878	360044	128356	126189	0.0	2340.0
jcf7180000016743	CR382135.2	86.26	1215	139	25	23325	24525	973679	974879	0.0	1293.0
jcf7180000016979	CR382133.2	86.26	1208	143	23	188351	189544	1026723	1025525	0.0	1290.0
jcf7180000017089	CR382135.2	86.25	1309	146	32	45920	47211	12147	13438	0.0	1389.0
jcf7180000017015	CR382134.2	86.24	1715	176	48	48650	50324	297000	295306	0.0	1805.0
jcf7180000017065	CR382135.2	86.24	1439	159	36	89417	90835	1441511	1442930	0.0	1524.0
jcf7180000016820	CR382138.2	86.24	1410	150	41	3059	4444	27850	29239	0.0	1489.0
jcf7180000016722	CR382138.2	86.24	1410	150	41	1	1386	29239	27850	0.0	1489.0
jcf7180000016852	CR382134.2	86.24	1105	146	6	4	1105	1031486	1030385	0.0	1194.0
jcf7180000016953	CR382138.2	86.23	6941	752	179	1	6828	343990	337141	0.0	7334.0
jcf7180000016930	CR382136.2	86.23	13093	1487	265	69726	82630	711668	724632	0.0	13900.0
jcf7180000016979	CR382133.2	86.18	13445	1495	329	78639	91869	1146479	1133184	0.0	14200.0
jcf7180000016958	CR382138.2	86.1	6538	731	150	91793	98228	435076	441537	0.0	6874.0
jcf7180000017080	CR382138.2	86.16	1286	115	53	107307	108563	1436204	1434953	0.0	1330.0
jcf7180000016738	CR382138.2	86.13	8096	950	153	426437	434438	963045	955029	0.0	8569.0
jcf7180000017049	CR382138.2	86.12	1520	155	50	2648	4136	1872049	1873543	0.0	1587.0
jcf7180000016997	CR382136.2	86.12	1369	130	51	267	1601	1469534	1470876	0.0	1421.0
jcf7180000017015	CR382134.2	86.09	8661	1010	163	39873	48423	305814	297239	0.0	9138.0
jcf7180000016996	CR382136.2	86.09	6895	829	119	125359	132195	336935	343757	0.0	7300.0
jcf7180000016723	CR382134.2	86.09	2537	303	46	15171	17679	377536	380050	0.0	2684.0
jcf7180000016842	CR382139.2	86.08	1250	134	32	86756	87989	1172119	1170894	0.0	1308.0
jcf7180000016894	CR382139.2	86.06	5652	627	144	1121	6681	939832	934251	0.0	5923.0
jcf7180000016726	CR382138.2	86.0	6541	728	158	1428	7873	446942	453389	0.0	6831.0
jcf7180000016985	CR382134.2	86.06	2482	288	53	64944	67390	464336	461878	0.0	2614.0
jcf7180000017032	CR382139.2	86.06	14338	1714	239	22613	36785	1647164	1661381	0.0	15140.0
jcf7180000016724	CR382136.2	86.05	1118	95	50	143972	145052	926066	924973	0.0	1144.0
jcf7180000016737	CR382137.2	86.04	7069	818	141	55402	62373	151234	158230	0.0	7430.0
jcf7180000016926	CR382134.2	86.04	2750	321	56	110645	113362	884223	881505	0.0	2892.0
jcf7180000016951	CR382137.2	86.03	1689	196	31	17533	19195	1936147	1937821	0.0	1775.0
jcf7180000016930	CR382136.2	86.03	14304	1643	305	69790	83884	711729	725886	0.0	15020.0
jcf7180000016979	CR382133.2	86.02	9470	1065	234	593057	602393	613734	604391	0.0	9913.0
jcf7180000016724	CR382136.2	86.02	5178	633	88	67771	72902	1013007	1007875	0.0	5467.0
jcf7180000017088	CR382134.2	86.02	2017	214	53	2289	4259	1338723	1340717	0.0	2100.0
jcf7180000016842	CR382139.2	86.01	3823	454	73	66348	70134	1192949	1189172	0.0	4021.0
jcf7180000016842	CR382139.2	86.0	13238	1495	298	221842	234878	1036280	1023200	0.0	13850.0
jcf7180000016842	CR382139.2	86.01	1573	193	26	288782	290340	960922	959363	0.0	1661.0
jcf7180000016997	CR382136.2	85.99	6860	693	200	3045	9765	1472500	1479230	0.0	7097.0
jcf7180000016957	CR382137.2	85.99	2948	320	72	2	2894	732267	729358	0.0	3070.0
jcf7180000016945	CR382139.2	85.98	2354	228	90	58799	61092	1562813	1560502	0.0	2425.0
jcf7180000017089	CR382134.2	85.98	2068	221	54	50283	52309	1325893	1323854	0.0	2148.0
jcf7180000016996	CR382136.2	85.98	1762	209	35	147541	149283	358115	359857	0.0	1851.0
